   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.0988624e-01	   5.4504287e-13	
   1.0000000e-02	   2.3680789e-02	   8.8000252e+01	   1.5225138e-01	   5.4802294e-13	
   2.0000000e-02	   3.9883258e-02	   9.0462416e+01	   1.2388884e-01	   5.5007130e-13	
   3.0000000e-02	   3.3211784e-02	   8.9437402e+01	   1.0582039e-01	   5.4922695e-13	
   4.0000000e-02	   1.5802464e-02	   8.5319853e+01	   9.3045931e-02	   5.4702970e-13	
   5.0000000e-02	   9.5420727e-03	   8.4271281e+01	   8.3368793e-02	   5.4624172e-13	
   6.0000000e-02	   2.6284390e-02	   9.0301342e+01	   7.5802509e-02	   5.4835158e-13	
   7.0000000e-02	   3.7846746e-02	   9.2355629e+01	   6.9689174e-02	   5.4981342e-13	
   8.0000000e-02	   5.4561112e-02	   9.4115193e+01	   6.4582315e-02	   5.5193352e-13	
   9.0000000e-02	   7.4874441e-02	   9.5545937e+01	   6.0211041e-02	   5.5452114e-13	
   1.0000000e-01	   8.5894090e-02	   9.6296892e+01	   5.6425491e-02	   5.5592995e-13	
   1.1000000e-01	   9.6522319e-02	   9.6930299e+01	   5.3131858e-02	   5.5729211e-13	
   1.2000000e-01	   1.3853127e-01	   9.8303682e+01	   5.0249644e-02	   5.6270890e-13	
   1.3000000e-01	   1.9874639e-01	   9.9684247e+01	   4.7704363e-02	   5.7056523e-13	
   1.4000000e-01	   2.5100144e-01	   1.0062831e+02	   4.5433671e-02	   5.7747183e-13	
   1.5000000e-01	   2.8758000e-01	   1.0121758e+02	   4.3389443e-02	   5.8235614e-13	
   1.6000000e-01	   3.1811080e-01	   1.0167255e+02	   4.1535271e-02	   5.8646452e-13	
   1.7000000e-01	   3.5986491e-01	   1.0220466e+02	   3.9843241e-02	   5.9213012e-13	
   1.8000000e-01	   4.3137115e-01	   1.0295187e+02	   3.8291501e-02	   6.0196020e-13	
   1.9000000e-01	   5.5247953e-01	   1.0396637e+02	   3.6862520e-02	   6.1898284e-13	
   2.0000000e-01	   7.4417004e-01	   1.0521909e+02	   3.5541803e-02	   6.4691566e-13	
   2.1000000e-01	   1.0205871e+00	   1.0660762e+02	   3.4316980e-02	   6.8942871e-13	
   2.2000000e-01	   1.3795511e+00	   1.0800584e+02	   3.3177218e-02	   7.4883436e-13	
   2.3000000e-01	   1.8076327e+00	   1.0933497e+02	   3.2112867e-02	   8.2640689e-13	
   2.4000000e-01	   2.2987612e+00	   1.1059105e+02	   3.1115282e-02	   9.2535161e-13	
   2.5000000e-01	   2.8629876e+00	   1.1181368e+02	   3.0176779e-02	   1.0537302e-12	
   2.6000000e-01	   3.5136255e+00	   1.1303544e+02	   2.9290702e-02	   1.2240332e-12	
   2.7000000e-01	   4.2527613e+00	   1.1426248e+02	   2.8451525e-02	   1.4511316e-12	
   2.8000000e-01	   5.0754106e+00	   1.1549312e+02	   2.7654938e-02	   1.7537663e-12	
   2.9000000e-01	   5.9774570e+00	   1.1673085e+02	   2.6897832e-02	   2.1586208e-12	
   3.0000000e-01	   6.9450445e+00	   1.1796837e+02	   2.6178155e-02	   2.6973364e-12	
   3.1000000e-01	   7.9403602e+00	   1.1917265e+02	   2.5494619e-02	   3.3920846e-12	
   3.2000000e-01	   8.9121473e+00	   1.2029994e+02	   2.4846325e-02	   4.2427299e-12	
   3.3000000e-01	   9.8228040e+00	   1.2132401e+02	   2.4232390e-02	   5.2325219e-12	
   3.4000000e-01	   1.0662836e+01	   1.2224740e+02	   2.3651673e-02	   6.3491301e-12	
   3.5000000e-01	   1.1444693e+01	   1.2309234e+02	   2.3102644e-02	   7.6015116e-12	
   3.6000000e-01	   1.2189728e+01	   1.2388696e+02	   2.2583396e-02	   9.0240909e-12	
   3.7000000e-01	   1.2920035e+01	   1.2465766e+02	   2.2091751e-02	   1.0676629e-11	
   3.8000000e-01	   1.3653571e+01	   1.2542502e+02	   2.1625394e-02	   1.2641184e-11	
   3.9000000e-01	   1.4396897e+01	   1.2619692e+02	   2.1182011e-02	   1.5001005e-11	
   4.0000000e-01	   1.5138964e+01	   1.2696279e+02	   2.0759384e-02	   1.7796190e-11	
   4.1000000e-01	   1.5854614e+01	   1.2769771e+02	   2.0355455e-02	   2.0984182e-11	
   4.2000000e-01	   1.6517566e+01	   1.2837583e+02	   1.9968359e-02	   2.4444846e-11	
   4.3000000e-01	   1.7112825e+01	   1.2898285e+02	   1.9596434e-02	   2.8035816e-11	
   4.4000000e-01	   1.7640545e+01	   1.2951976e+02	   1.9238223e-02	   3.1658126e-11	
   4.5000000e-01	   1.8111769e+01	   1.2999833e+02	   1.8892461e-02	   3.5286418e-11	
   4.6000000e-01	   1.8541427e+01	   1.3043404e+02	   1.8558068e-02	   3.8955912e-11	
   4.7000000e-01	   1.8943226e+01	   1.3084096e+02	   1.8234139e-02	   4.2732002e-11	
   4.8000000e-01	   1.9327265e+01	   1.3122939e+02	   1.7919934e-02	   4.6682831e-11	
   4.9000000e-01	   1.9698737e+01	   1.3160463e+02	   1.7614872e-02	   5.0851574e-11	
   5.0000000e-01	   2.0057097e+01	   1.3196619e+02	   1.7318515e-02	   5.5225586e-11	
   5.1000000e-01	   2.0397061e+01	   1.3230879e+02	   1.7030554e-02	   5.9722335e-11	
   5.2000000e-01	   2.0711985e+01	   1.3262582e+02	   1.6750791e-02	   6.4213921e-11	
   5.3000000e-01	   2.0997403e+01	   1.3291290e+02	   1.6479107e-02	   6.8575813e-11	
   5.4000000e-01	   2.1251888e+01	   1.3316870e+02	   1.6215440e-02	   7.2714235e-11	
   5.5000000e-01	   2.1474969e+01	   1.3339283e+02	   1.5959747e-02	   7.6546897e-11	
   5.6000000e-01	   2.1664681e+01	   1.3358339e+02	   1.5711982e-02	   7.9964779e-11	
   5.7000000e-01	   2.1817310e+01	   1.3373668e+02	   1.5472068e-02	   8.2825034e-11	
   5.8000000e-01	   2.1929494e+01	   1.3384936e+02	   1.5239884e-02	   8.4992400e-11	
   5.9000000e-01	   2.2000868e+01	   1.3392106e+02	   1.5015254e-02	   8.6400744e-11	
   6.0000000e-01	   2.2035673e+01	   1.3395604e+02	   1.4797949e-02	   8.7095950e-11	
   6.1000000e-01	   2.2042996e+01	   1.3396342e+02	   1.4587695e-02	   8.7242938e-11	
   6.2000000e-01	   2.2035830e+01	   1.3395627e+02	   1.4384177e-02	   8.7099093e-11	
   6.3000000e-01	   2.2028939e+01	   1.3394943e+02	   1.4187056e-02	   8.6961002e-11	
   6.4000000e-01	   2.2035688e+01	   1.3395634e+02	   1.3995981e-02	   8.7096256e-11	
   6.5000000e-01	   2.2064874e+01	   1.3398585e+02	   1.3810595e-02	   8.7683538e-11	
   6.6000000e-01	   2.2119156e+01	   1.3404061e+02	   1.3630551e-02	   8.8786365e-11	
   6.7000000e-01	   2.2195790e+01	   1.3411786e+02	   1.3455511e-02	   9.0366965e-11	
   6.8000000e-01	   2.2288745e+01	   1.3421151e+02	   1.3285157e-02	   9.2321983e-11	
   6.9000000e-01	   2.2390730e+01	   1.3431421e+02	   1.3119192e-02	   9.4515638e-11	
   7.0000000e-01	   2.2494513e+01	   1.3441867e+02	   1.2957339e-02	   9.6801475e-11	
   7.1000000e-01	   2.2593790e+01	   1.3451854e+02	   1.2799345e-02	   9.9039778e-11	
   7.2000000e-01	   2.2683923e+01	   1.3460915e+02	   1.2644979e-02	   1.0111673e-10	
   7.3000000e-01	   2.2762372e+01	   1.3468797e+02	   1.2494032e-02	   1.0295984e-10	
   7.4000000e-01	   2.2828534e+01	   1.3475438e+02	   1.2346317e-02	   1.0454039e-10	
   7.5000000e-01	   2.2883108e+01	   1.3480910e+02	   1.2201666e-02	   1.0586233e-10	
   7.6000000e-01	   2.2927393e+01	   1.3485345e+02	   1.2059931e-02	   1.0694734e-10	
   7.7000000e-01	   2.2962858e+01	   1.3488890e+02	   1.1920983e-02	   1.0782426e-10	
   7.8000000e-01	   2.2990920e+01	   1.3491690e+02	   1.1784711e-02	   1.0852322e-10	
   7.9000000e-01	   2.3012773e+01	   1.3493866e+02	   1.1651019e-02	   1.0907066e-10	
   8.0000000e-01	   2.3029229e+01	   1.3495499e+02	   1.1519828e-02	   1.0948472e-10	
