   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.0988624e-01	   5.4504287e-13	
   1.0000000e-02	   1.8484134e-02	   8.6222815e+01	   1.5225138e-01	   5.4736758e-13	
   2.0000000e-02	   2.8655737e-02	   8.8218496e+01	   1.2388884e-01	   5.4865107e-13	
   3.0000000e-02	   2.2955018e-02	   8.6787890e+01	   1.0582039e-01	   5.4793136e-13	
   4.0000000e-02	   3.1552221e-02	   8.9297850e+01	   9.3045931e-02	   5.4901711e-13	
   5.0000000e-02	   2.8562119e-02	   8.9477226e+01	   8.3368793e-02	   5.4863925e-13	
   6.0000000e-02	   1.1002193e-02	   8.6740078e+01	   7.5802509e-02	   5.4642540e-13	
   7.0000000e-02	   9.9427361e-04	   8.5348049e+01	   6.9689174e-02	   5.4516766e-13	
   8.0000000e-02	  -3.5861728e-03	   8.6189406e+01	   6.4582315e-02	   5.4459298e-13	
   9.0000000e-02	   5.0626726e-03	   8.9763399e+01	   6.0211041e-02	   5.4567861e-13	
   1.0000000e-01	   5.9262208e-03	   9.0886338e+01	   5.6425491e-02	   5.4578712e-13	
   1.1000000e-01	  -5.2919611e-03	   9.0442502e+01	   5.3131858e-02	   5.4437913e-13	
   1.2000000e-01	  -1.7522977e-02	   8.9816238e+01	   5.0249644e-02	   5.4284815e-13	
   1.3000000e-01	  -3.4109456e-02	   8.8239941e+01	   4.7704363e-02	   5.4077887e-13	
   1.4000000e-01	  -4.8429664e-02	   8.6554493e+01	   4.5433671e-02	   5.3899867e-13	
   1.5000000e-01	  -5.4241861e-02	   8.7168872e+01	   4.3389443e-02	   5.3827781e-13	
   1.6000000e-01	  -5.9224917e-02	   8.7907056e+01	   4.1535271e-02	   5.3766054e-13	
   1.7000000e-01	  -6.4014595e-02	   8.8580883e+01	   3.9843241e-02	   5.3706791e-13	
   1.8000000e-01	  -6.6989679e-02	   8.9474236e+01	   3.8291501e-02	   5.3670012e-13	
   1.9000000e-01	  -7.1449103e-02	   9.0011959e+01	   3.6862520e-02	   5.3614931e-13	
   2.0000000e-01	  -7.8536175e-02	   9.0145142e+01	   3.5541803e-02	   5.3527510e-13	
   2.1000000e-01	  -8.5464543e-02	   9.0301366e+01	   3.4316980e-02	   5.3442185e-13	
   2.2000000e-01	  -9.1751863e-02	   9.0540007e+01	   3.3177218e-02	   5.3364872e-13	
   2.3000000e-01	  -1.0087875e-01	   9.0419457e+01	   3.2112867e-02	   5.3252841e-13	
   2.4000000e-01	  -1.1511683e-01	   8.9566488e+01	   3.1115282e-02	   5.3078541e-13	
   2.5000000e-01	  -1.3168148e-01	   8.8029156e+01	   3.0176779e-02	   5.2876477e-13	
