   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0494312e-01	   5.4504287e-13	
   1.0000000e-02	   2.8285454e-03	   8.2351946e+01	   8.8456638e-02	   5.4539797e-13	
   2.0000000e-02	   8.0064770e-03	   8.6478651e+01	   7.7158877e-02	   5.4604861e-13	
   3.0000000e-02	   1.3435216e-02	   8.8741550e+01	   6.8859543e-02	   5.4673161e-13	
   4.0000000e-02	   1.8541985e-02	   9.0252465e+01	   6.2395277e-02	   5.4737487e-13	
   5.0000000e-02	   2.4370907e-03	   8.8980556e+01	   5.7263884e-02	   5.4534881e-13	
   6.0000000e-02	  -2.5085175e-03	   8.9265018e+01	   5.3080001e-02	   5.4472814e-13	
   7.0000000e-02	  -2.5828168e-02	   8.5956305e+01	   4.9544675e-02	   5.4181103e-13	
   8.0000000e-02	  -2.9146892e-02	   8.7041788e+01	   4.6493515e-02	   5.4139716e-13	
   9.0000000e-02	  -4.7487845e-02	   8.3165584e+01	   4.3844159e-02	   5.3911557e-13	
   1.0000000e-01	  -5.5657018e-02	   8.2894447e+01	   4.1536390e-02	   5.3810244e-13	
   1.1000000e-01	  -5.1863634e-02	   8.7121915e+01	   3.9510630e-02	   5.3857265e-13	
   1.2000000e-01	  -5.8296374e-02	   8.7458005e+01	   3.7711413e-02	   5.3777551e-13	
   1.3000000e-01	  -6.4736927e-02	   8.7784955e+01	   3.6092767e-02	   5.3697859e-13	
   1.4000000e-01	  -6.1288856e-02	   8.9626774e+01	   3.4619080e-02	   5.3740509e-13	
   1.5000000e-01	  -5.5214609e-02	   9.1167193e+01	   3.3263979e-02	   5.3815725e-13	
   1.6000000e-01	  -5.2724574e-02	   9.2044258e+01	   3.2009091e-02	   5.3846590e-13	
   1.7000000e-01	  -5.0768530e-02	   9.2741199e+01	   3.0842765e-02	   5.3870847e-13	
   1.8000000e-01	  -4.5237910e-02	   9.3537002e+01	   2.9758264e-02	   5.3939494e-13	
   1.9000000e-01	  -3.6700723e-02	   9.4345515e+01	   2.8751426e-02	   5.4045630e-13	
   2.0000000e-01	  -2.6997372e-02	   9.5072059e+01	   2.7818429e-02	   5.4166518e-13	
   2.1000000e-01	  -1.4856018e-02	   9.5773932e+01	   2.6954462e-02	   5.4318161e-13	
   2.2000000e-01	   3.5068527e-03	   9.6549239e+01	   2.6153508e-02	   5.4548316e-13	
   2.3000000e-01	   3.1083444e-02	   9.7417196e+01	   2.5408888e-02	   5.4895786e-13	
   2.4000000e-01	   6.8103303e-02	   9.8317971e+01	   2.4713961e-02	   5.5365725e-13	
   2.5000000e-01	   1.1241520e-01	   9.9179246e+01	   2.4062645e-02	   5.5933524e-13	
   2.6000000e-01	   1.6103668e-01	   9.9958404e+01	   2.3449657e-02	   5.6563246e-13	
   2.7000000e-01	   2.1159256e-01	   1.0064597e+02	   2.2870540e-02	   5.7225542e-13	
   2.8000000e-01	   2.6309126e-01	   1.0125413e+02	   2.2321589e-02	   5.7908163e-13	
   2.9000000e-01	   3.1604468e-01	   1.0180523e+02	   2.1799731e-02	   5.8618558e-13	
   3.0000000e-01	   3.7215742e-01	   1.0232367e+02	   2.1302421e-02	   5.9380849e-13	
   3.1000000e-01	   4.3383595e-01	   1.0283082e+02	   2.0827541e-02	   6.0230193e-13	
   3.2000000e-01	   5.0372149e-01	   1.0334241e+02	   2.0373327e-02	   6.1207242e-13	
   3.3000000e-01	   5.8438422e-01	   1.0386813e+02	   1.9938304e-02	   6.2354684e-13	
   3.4000000e-01	   6.7824506e-01	   1.0441283e+02	   1.9521219e-02	   6.3716977e-13	
   3.5000000e-01	   7.8770843e-01	   1.0497862e+02	   1.9120992e-02	   6.5343366e-13	
   3.6000000e-01	   9.1539857e-01	   1.0556670e+02	   1.8736662e-02	   6.7293097e-13	
   3.7000000e-01	   1.0643172e+00	   1.0617821e+02	   1.8367356e-02	   6.9640579e-13	
   3.8000000e-01	   1.2377292e+00	   1.0681378e+02	   1.8012250e-02	   7.2477563e-13	
   3.9000000e-01	   1.4386783e+00	   1.0747229e+02	   1.7670562e-02	   7.5909912e-13	
   4.0000000e-01	   1.6692246e+00	   1.0814972e+02	   1.7341533e-02	   8.0048485e-13	
   4.1000000e-01	   1.9297082e+00	   1.0883902e+02	   1.7024431e-02	   8.4996586e-13	
   4.2000000e-01	   2.2184272e+00	   1.0953112e+02	   1.6718545e-02	   9.0839216e-13	
   4.3000000e-01	   2.5319955e+00	   1.1021698e+02	   1.6423195e-02	   9.7640548e-13	
   4.4000000e-01	   2.8663480e+00	   1.1088963e+02	   1.6137728e-02	   1.0545458e-12	
   4.5000000e-01	   3.2180522e+00	   1.1154579e+02	   1.5861526e-02	   1.1434992e-12	
   4.6000000e-01	   3.5854462e+00	   1.1218634e+02	   1.5594004e-02	   1.2444438e-12	
   4.7000000e-01	   3.9691870e+00	   1.1281590e+02	   1.5334620e-02	   1.3594066e-12	
   4.8000000e-01	   4.3720163e+00	   1.1344144e+02	   1.5082878e-02	   1.4915310e-12	
   4.9000000e-01	   4.7978274e+00	   1.1407042e+02	   1.4838326e-02	   1.6451799e-12	
   5.0000000e-01	   5.2503693e+00	   1.1470901e+02	   1.4600571e-02	   1.8258605e-12	
   5.1000000e-01	   5.7320630e+00	   1.1536090e+02	   1.4369271e-02	   2.0400319e-12	
   5.2000000e-01	   6.2433458e+00	   1.1602696e+02	   1.4144143e-02	   2.2949078e-12	
   5.3000000e-01	   6.7827090e+00	   1.1670580e+02	   1.3924960e-02	   2.5983734e-12	
   5.4000000e-01	   7.3472684e+00	   1.1739475e+02	   1.3711544e-02	   2.9590854e-12	
   5.5000000e-01	   7.9335002e+00	   1.1809083e+02	   1.3503763e-02	   3.3867308e-12	
   5.6000000e-01	   8.5377898e+00	   1.1879129e+02	   1.3301517e-02	   3.8923298e-12	
   5.7000000e-01	   9.1566403e+00	   1.1949373e+02	   1.3104732e-02	   4.4884324e-12	
   5.8000000e-01	   9.7866165e+00	   1.2019590e+02	   1.2913345e-02	   5.1891033e-12	
   5.9000000e-01	   1.0424231e+01	   1.2089552e+02	   1.2727299e-02	   6.0097135e-12	
   6.0000000e-01	   1.1065957e+01	   1.2159025e+02	   1.2546528e-02	   6.9666876e-12	
   6.1000000e-01	   1.1708415e+01	   1.2227783e+02	   1.2370958e-02	   8.0774104e-12	
   6.2000000e-01	   1.2348644e+01	   1.2295636e+02	   1.2200496e-02	   9.3604136e-12	
   6.3000000e-01	   1.2984280e+01	   1.2362446e+02	   1.2035038e-02	   1.0835741e-11	
   6.4000000e-01	   1.3613520e+01	   1.2428121e+02	   1.1874460e-02	   1.2525141e-11	
   6.5000000e-01	   1.4234847e+01	   1.2492583e+02	   1.1718627e-02	   1.4451582e-11	
   6.6000000e-01	   1.4846620e+01	   1.2555735e+02	   1.1567394e-02	   1.6637676e-11	
   6.7000000e-01	   1.5446691e+01	   1.2617414e+02	   1.1420607e-02	   1.9102922e-11	
   6.8000000e-01	   1.6032220e+01	   1.2677380e+02	   1.1278108e-02	   2.1860126e-11	
   6.9000000e-01	   1.6599741e+01	   1.2735324e+02	   1.1139732e-02	   2.4911780e-11	
   7.0000000e-01	   1.7145466e+01	   1.2790900e+02	   1.1005318e-02	   2.8247324e-11	
   7.1000000e-01	   1.7665709e+01	   1.2843766e+02	   1.0874700e-02	   3.1842089e-11	
   7.2000000e-01	   1.8157296e+01	   1.2893630e+02	   1.0747716e-02	   3.5658267e-11	
   7.3000000e-01	   1.8617883e+01	   1.2940279e+02	   1.0624200e-02	   3.9647791e-11	
   7.4000000e-01	   1.9046128e+01	   1.2983597e+02	   1.0503993e-02	   4.3756589e-11	
   7.5000000e-01	   1.9441724e+01	   1.3023570e+02	   1.0386933e-02	   4.7929519e-11	
   7.6000000e-01	   1.9805350e+01	   1.3060279e+02	   1.0272861e-02	   5.2115352e-11	
   7.7000000e-01	   2.0138568e+01	   1.3093894e+02	   1.0161622e-02	   5.6271361e-11	
   7.8000000e-01	   2.0443706e+01	   1.3124657e+02	   1.0053062e-02	   6.0367228e-11	
   7.9000000e-01	   2.0723744e+01	   1.3152873e+02	   9.9470305e-03	   6.4388012e-11	
